Inventory_ID,Product_ID,Warehouse_ID,Supplier_ID,Stock_Quantity,Reorder_Level
I05227,623,W007,S004,860,54
I05228,623,W008,S025,211,96
I05229,623,W009,S047,86,187
I05230,623,W010,S035,147,75
I05231,624,W001,S013,63,41
I05232,624,W002,S029,316,153
I05233,624,W003,S037,574,167
I05234,624,W004,S042,343,46
I05235,624,W005,S032,496,132
I05236,624,W006,S026,608,109
I05237,624,W007,S044,216,153
I05238,624,W008,S009,285,129
I05239,624,W009,S019,936,171
I05240,624,W010,S005,725,101
I05241,625,W001,S023,757,132
I05242,625,W002,S028,300,196
I05243,625,W003,S029,613,117
I05244,625,W004,S027,86,160
I05245,625,W005,S035,874,102
I05246,625,W006,S006,788,125
I05247,625,W007,S050,777,30
I05248,625,W008,S037,272,164
I05249,625,W009,S009,990,88
I05250,625,W010,S012,630,22
I05251,626,W001,S009,113,147
I05252,626,W002,S023,736,89
I05253,626,W003,S044,441,123
I05254,626,W004,S031,100,99
I05255,626,W005,S006,995,133
I05256,626,W006,S029,414,101
I05257,626,W007,S012,265,129
I05258,626,W008,S039,991,40
I05259,626,W009,S017,411,137
I05260,626,W010,S041,312,95
I05261,627,W001,S023,527,37
I05262,627,W002,S034,916,143
I05263,627,W003,S034,549,195
I05264,627,W004,S005,709,71
I05265,627,W005,S031,980,50
I05266,627,W006,S004,61,108
I05267,627,W007,S026,83,102
I05268,627,W008,S030,382,58
I05269,627,W009,S047,763,162
I05270,627,W010,S031,830,46
I05271,628,W001,S010,290,118
I05272,628,W002,S004,871,171
I05273,628,W003,S037,51,126
I05274,628,W004,S026,782,166
I05275,628,W005,S018,614,97
I05276,628,W006,S042,201,59
I05277,628,W007,S013,908,55
I05278,628,W008,S038,234,62
I05279,628,W009,S013,780,109
I05280,628,W010,S037,605,197
I05281,629,W001,S007,456,85
I05282,629,W002,S031,55,170
I05283,629,W003,S036,68,139
I05284,629,W004,S011,107,52
I05285,629,W005,S019,305,192
I05286,629,W006,S047,598,92
I05287,629,W007,S013,482,161
I05288,629,W008,S031,907,185
I05289,629,W009,S029,416,85
I05290,629,W010,S010,679,185
I05291,630,W001,S046,494,146
I05292,630,W002,S049,791,56
I05293,630,W003,S008,951,185
I05294,630,W004,S012,382,59
I05295,630,W005,S024,145,196
I05296,630,W006,S050,499,40
I05297,630,W007,S013,123,74
I05298,630,W008,S016,466,172
I05299,630,W009,S032,263,127
I05300,630,W010,S042,109,179
I05301,631,W001,S007,88,122
I05302,631,W002,S006,861,59
I05303,631,W003,S014,748,23
I05304,631,W004,S003,192,34
I05305,631,W005,S014,722,78
I05306,631,W006,S020,737,128
I05307,631,W007,S030,634,187
I05308,631,W008,S021,833,20
I05309,631,W009,S004,387,146
I05310,631,W010,S042,466,158
I05311,632,W001,S024,195,21
I05312,632,W002,S002,127,148
I05313,632,W003,S041,617,109
I05314,632,W004,S010,800,61
I05315,632,W005,S038,399,65
I05316,632,W006,S005,608,93
I05317,632,W007,S032,152,145
I05318,632,W008,S021,243,146
I05319,632,W009,S038,354,45
I05320,632,W010,S011,123,147
I05321,633,W001,S034,627,139
I05322,633,W002,S013,866,136
I05323,633,W003,S002,508,51
I05324,633,W004,S023,477,23
I05325,633,W005,S049,156,160
I05326,633,W006,S019,226,89
I05327,633,W007,S038,717,80
I05328,633,W008,S036,498,127
I05329,633,W009,S014,348,168
I05330,633,W010,S014,494,111
I05331,634,W001,S012,634,71
I05332,634,W002,S045,408,69
I05333,634,W003,S045,671,155
I05334,634,W004,S042,952,88
I05335,634,W005,S033,424,132
I05336,634,W006,S021,778,118
I05337,634,W007,S006,669,162
I05338,634,W008,S020,817,55
I05339,634,W009,S021,160,185
I05340,634,W010,S050,700,49
I05341,635,W001,S023,682,96
I05342,635,W002,S027,814,86
I05343,635,W003,S049,832,114
I05344,635,W004,S024,553,135
I05345,635,W005,S029,494,80
I05346,635,W006,S037,810,156
I05347,635,W007,S010,987,154
I05348,635,W008,S048,201,152
I05349,635,W009,S010,366,186
I05350,635,W010,S011,682,100
I05351,636,W001,S032,728,163
I05352,636,W002,S032,74,128
I05353,636,W003,S025,865,89
I05354,636,W004,S041,231,47
I05355,636,W005,S032,501,54
I05356,636,W006,S034,426,111
I05357,636,W007,S009,334,126
I05358,636,W008,S002,691,99
I05359,636,W009,S004,322,62
I05360,636,W010,S024,809,160
I05361,637,W001,S006,287,159
I05362,637,W002,S013,347,161
I05363,637,W003,S026,550,154
I05364,637,W004,S026,250,70
I05365,637,W005,S011,732,174
I05366,637,W006,S037,657,134
I05367,637,W007,S016,755,23
I05368,637,W008,S046,522,39
I05369,637,W009,S012,303,87
I05370,637,W010,S022,892,123
I05371,638,W001,S024,373,49
I05372,638,W002,S044,906,171
I05373,638,W003,S035,617,105
I05374,638,W004,S026,367,24
I05375,638,W005,S025,619,155
I05376,638,W006,S030,454,104
I05377,638,W007,S001,132,44
I05378,638,W008,S027,983,158
I05379,638,W009,S035,788,24
I05380,638,W010,S009,554,97
I05381,639,W001,S015,819,96
I05382,639,W002,S049,596,179
I05383,639,W003,S023,773,62
I05384,639,W004,S035,647,83
I05385,639,W005,S027,233,28
I05386,639,W006,S042,497,189
I05387,639,W007,S033,50,24
I05388,639,W008,S018,579,133
I05389,639,W009,S003,413,113
I05390,639,W010,S050,932,100
I05391,640,W001,S050,837,116
I05392,640,W002,S040,720,172
I05393,640,W003,S036,538,33
I05394,640,W004,S011,682,66
I05395,640,W005,S023,685,69
I05396,640,W006,S024,569,127
I05397,640,W007,S016,297,62
I05398,640,W008,S025,676,20
I05399,640,W009,S020,354,118
I05400,640,W010,S044,979,109
I05401,641,W001,S040,146,174
I05402,641,W002,S002,457,75
I05403,641,W003,S030,136,153
I05404,641,W004,S031,570,137
I05405,641,W005,S007,306,191
I05406,641,W006,S035,654,109
I05407,641,W007,S033,309,131
I05408,641,W008,S041,893,161
I05409,641,W009,S020,466,135
I05410,641,W010,S002,857,51
I05411,642,W001,S038,671,131
I05412,642,W002,S012,412,98
I05413,642,W003,S016,606,165
I05414,642,W004,S013,360,38
I05415,642,W005,S001,581,161
I05416,642,W006,S020,887,29
I05417,642,W007,S047,355,109
I05418,642,W008,S010,458,139
I05419,642,W009,S038,584,124
I05420,642,W010,S024,650,100
I05421,643,W001,S014,455,135
I05422,643,W002,S045,966,86
I05423,643,W003,S009,129,190
I05424,643,W004,S048,959,85
I05425,643,W005,S029,725,86
I05426,643,W006,S041,411,121
I05427,643,W007,S047,813,48
I05428,643,W008,S007,744,51
I05429,643,W009,S047,734,73
I05430,643,W010,S047,677,186
I05431,644,W001,S007,616,59
I05432,644,W002,S032,523,193
I05433,644,W003,S047,640,194
I05434,644,W004,S014,871,48
I05435,644,W005,S003,115,163
I05436,644,W006,S050,805,64
I05437,644,W007,S010,354,77
I05438,644,W008,S044,550,163
I05439,644,W009,S046,807,77
I05440,644,W010,S047,867,194
I05441,645,W001,S011,460,51
I05442,645,W002,S008,418,53
I05443,645,W003,S038,443,129
I05444,645,W004,S029,698,28
I05445,645,W005,S001,463,95
I05446,645,W006,S036,441,121
I05447,645,W007,S015,739,41
I05448,645,W008,S016,741,52
I05449,645,W009,S047,220,68
I05450,645,W010,S012,591,178
I05451,646,W001,S044,83,82
I05452,646,W002,S032,750,168
I05453,646,W003,S044,575,137
I05454,646,W004,S035,986,195
I05455,646,W005,S003,330,101
I05456,646,W006,S043,524,61
I05457,646,W007,S004,161,183
I05458,646,W008,S001,578,116
I05459,646,W009,S023,403,108
I05460,646,W010,S040,879,160
I05461,647,W001,S034,257,164
I05462,647,W002,S044,114,179
I05463,647,W003,S033,712,42
I05464,647,W004,S034,655,73
I05465,647,W005,S038,307,130
I05466,647,W006,S040,980,82
I05467,647,W007,S034,724,198
I05468,647,W008,S018,961,75
I05469,647,W009,S034,345,43
I05470,647,W010,S014,661,193
I05471,648,W001,S033,652,121
I05472,648,W002,S011,631,186
I05473,648,W003,S029,425,70
I05474,648,W004,S013,452,57
I05475,648,W005,S033,95,35
I05476,648,W006,S034,75,170
I05477,648,W007,S017,554,37
I05478,648,W008,S036,818,26
I05479,648,W009,S015,442,114
I05480,648,W010,S022,682,198
I05481,649,W001,S015,768,88
I05482,649,W002,S021,684,24
I05483,649,W003,S016,58,102
I05484,649,W004,S012,367,133
I05485,649,W005,S027,933,78
I05486,649,W006,S006,463,103
I05487,649,W007,S038,472,108
I05488,649,W008,S046,181,176
I05489,649,W009,S023,284,181
I05490,649,W010,S020,433,36
I05491,650,W001,S013,606,35
I05492,650,W002,S032,116,88
I05493,650,W003,S015,767,75
I05494,650,W004,S041,140,183
I05495,650,W005,S001,860,189
I05496,650,W006,S038,375,123
I05497,650,W007,S029,508,119
I05498,650,W008,S032,308,193
I05499,650,W009,S037,701,61
I05500,650,W010,S003,914,139
