Order_ID,Order_Date,Product_ID,Warehouse_ID,Quantity,Unit_Price,Total_Amount
O022070,2025-07-25,395,W010,3,26200,78600
O022071,2025-05-17,256,W006,1,32255,32255
O022072,2025-08-16,312,W006,7,55595,389165
O022073,2025-08-28,381,W003,1,44668,44668
O022074,2025-01-29,597,W005,3,42863,128589
O022075,2025-12-22,324,W003,4,16727,66908
O022076,2025-12-05,462,W002,8,40688,325504
O022077,2025-07-21,444,W003,5,58285,291425
O022078,2025-12-02,564,W007,5,9845,49225
O022079,2025-02-26,349,W002,1,28669,28669
O022080,2025-06-15,212,W006,4,61911,247644
O022081,2025-07-21,510,W005,5,44418,222090
O022082,2025-02-17,162,W007,2,28488,56976
O022083,2025-05-31,537,W002,7,34784,243488
O022084,2025-11-01,311,W007,2,22313,44626
O022085,2025-07-26,576,W006,8,25016,200128
O022086,2025-04-08,379,W002,4,36429,145716
O022087,2025-03-11,547,W010,5,44474,222370
O022088,2025-04-24,470,W003,6,9262,55572
O022089,2025-09-13,370,W007,5,23729,118645
O022090,2025-02-08,355,W008,5,2736,13680
O022091,2025-09-13,386,W004,10,57794,577940
O022092,2025-11-21,499,W002,1,60248,60248
O022093,2025-06-02,443,W007,4,44432,177728
O022094,2025-12-26,399,W006,2,37556,75112
O022095,2025-09-18,586,W003,3,31873,95619
O022096,2025-01-19,220,W005,4,12471,49884
O022097,2025-11-21,312,W010,8,55595,444760
O022098,2025-04-12,409,W002,9,22022,198198
O022099,2025-12-09,421,W003,8,67460,539680
O022100,2025-03-01,320,W006,5,61547,307735
O022101,2025-06-26,208,W001,4,11179,44716
O022102,2025-05-17,217,W008,10,14869,148690
O022103,2025-07-17,626,W006,10,50435,504350
O022104,2026-01-01,612,W005,9,51584,464256
O022105,2025-03-07,514,W007,7,7054,49378
O022106,2025-03-02,429,W006,7,12468,87276
O022107,2025-09-02,378,W002,10,36836,368360
O022108,2025-11-13,482,W008,10,51750,517500
O022109,2025-06-30,444,W003,8,58285,466280
O022110,2025-06-05,532,W002,9,50456,454104
O022111,2025-10-18,551,W009,1,42427,42427
O022112,2025-11-28,569,W001,3,34672,104016
O022113,2025-10-04,515,W004,2,24670,49340
O022114,2025-11-08,192,W009,1,5685,5685
O022115,2025-01-03,568,W004,7,9118,63826
O022116,2025-12-23,494,W009,2,6092,12184
O022117,2025-05-07,103,W008,2,55459,110918
O022118,2025-05-05,435,W007,8,37406,299248
O022119,2025-05-23,322,W007,10,66285,662850
O022120,2025-02-14,160,W009,6,4663,27978
O022121,2025-06-03,194,W007,2,42695,85390
O022122,2025-10-01,624,W009,10,9497,94970
O022123,2025-11-24,273,W003,9,38422,345798
O022124,2025-10-22,595,W002,8,21427,171416
O022125,2025-03-24,530,W010,8,32619,260952
O022126,2025-06-15,440,W003,4,5048,20192
O022127,2025-03-12,305,W010,7,28394,198758
O022128,2025-06-18,167,W003,3,57088,171264
O022129,2025-10-30,141,W007,5,49908,249540
O022130,2025-03-29,232,W009,9,39173,352557
O022131,2025-03-29,417,W006,10,34585,345850
O022132,2025-03-15,258,W006,3,32144,96432
O022133,2025-07-13,151,W008,9,39836,358524
O022134,2025-09-13,244,W001,4,21829,87316
O022135,2025-08-18,347,W009,8,35750,286000
O022136,2025-01-03,296,W008,9,25707,231363
O022137,2025-05-07,598,W004,7,55839,390873
O022138,2025-06-14,266,W009,4,46293,185172
O022139,2025-12-16,262,W005,10,47906,479060
O022140,2025-08-18,644,W007,7,47364,331548
O022141,2025-01-29,171,W010,10,15246,152460
O022142,2025-11-02,474,W001,2,41312,82624
O022143,2025-01-24,565,W002,9,19287,173583
O022144,2025-08-21,232,W009,6,39173,235038
O022145,2025-09-26,260,W004,4,7210,28840
O022146,2025-01-01,260,W001,7,7210,50470
O022147,2025-02-06,608,W004,1,28261,28261
O022148,2025-01-17,451,W002,2,62895,125790
O022149,2025-05-18,105,W006,2,56011,112022
O022150,2025-09-22,148,W002,6,2362,14172
O022151,2025-09-28,415,W003,6,44428,266568
O022152,2025-03-03,240,W001,9,37830,340470
O022153,2025-10-28,238,W006,10,15160,151600
O022154,2025-03-03,400,W004,2,31547,63094
O022155,2025-11-17,440,W005,6,5048,30288
O022156,2025-02-28,164,W010,5,39425,197125
O022157,2025-04-06,605,W005,9,30328,272952
O022158,2025-05-07,538,W009,9,8733,78597
O022159,2025-06-16,321,W007,8,64651,517208
O022160,2025-04-20,106,W007,8,2514,20112
O022161,2025-06-04,268,W003,2,27491,54982
O022162,2025-12-22,501,W005,6,1487,8922
O022163,2025-03-17,420,W001,4,19205,76820
O022164,2025-09-21,262,W010,6,47906,287436
O022165,2025-01-30,608,W006,4,28261,113044
O022166,2025-01-17,195,W001,2,11382,22764
O022167,2025-06-24,253,W004,2,40605,81210
O022168,2025-12-24,114,W007,8,36754,294032
O022169,2025-01-05,416,W003,6,29393,176358
O022170,2025-12-22,319,W003,9,17518,157662
O022171,2025-12-04,376,W010,5,18361,91805
O022172,2025-02-06,339,W005,1,49670,49670
O022173,2025-04-12,463,W010,6,33061,198366
O022174,2025-10-16,319,W004,9,17518,157662
O022175,2025-10-19,535,W009,3,38132,114396
O022176,2025-05-25,214,W007,8,65955,527640
O022177,2025-05-27,410,W003,8,52537,420296
O022178,2025-09-10,427,W003,2,39705,79410
O022179,2025-08-01,268,W009,8,27491,219928
O022180,2025-11-02,252,W003,3,7431,22293
O022181,2025-01-07,291,W008,9,63408,570672
O022182,2025-10-28,306,W006,4,6895,27580
O022183,2025-08-22,545,W008,1,9271,9271
O022184,2025-09-02,214,W005,1,65955,65955
O022185,2025-02-16,455,W003,9,18608,167472
O022186,2025-08-20,278,W001,2,55898,111796
O022187,2025-07-23,123,W006,8,5038,40304
O022188,2025-10-16,506,W006,6,63315,379890
O022189,2025-11-11,133,W007,2,12332,24664
O022190,2025-09-28,134,W010,8,31264,250112
O022191,2025-12-18,289,W001,5,9984,49920
O022192,2025-02-01,299,W001,10,44881,448810
O022193,2025-07-21,352,W008,2,10094,20188
O022194,2025-10-09,241,W006,9,63902,575118
O022195,2025-10-19,631,W002,10,44645,446450
O022196,2025-06-26,288,W008,10,28508,285080
O022197,2025-05-23,279,W009,3,12192,36576
O022198,2025-12-13,144,W003,8,16786,134288
O022199,2025-12-07,387,W010,5,21460,107300
O022200,2025-07-07,288,W001,9,28508,256572
O022201,2025-11-05,637,W002,5,29393,146965
O022202,2025-10-10,617,W010,8,30472,243776
O022203,2025-11-27,531,W002,2,53235,106470
O022204,2025-01-30,327,W009,7,7821,54747
O022205,2025-10-14,621,W005,4,38105,152420
O022206,2025-09-28,647,W004,9,45523,409707
O022207,2025-07-06,593,W007,4,25720,102880
O022208,2025-11-21,108,W006,10,32818,328180
O022209,2025-05-16,519,W004,2,49978,99956
O022210,2025-12-03,640,W009,9,35519,319671
O022211,2025-06-22,419,W007,3,28140,84420
O022212,2025-02-18,582,W008,1,25048,25048
O022213,2025-04-07,569,W002,6,34672,208032
O022214,2025-03-22,475,W008,1,63349,63349
O022215,2025-01-24,464,W003,5,49331,246655
O022216,2025-01-05,298,W008,4,19575,78300
O022217,2025-04-19,340,W005,4,45378,181512
O022218,2025-04-04,604,W007,2,32302,64604
O022219,2025-08-22,251,W002,10,20494,204940
O022220,2025-04-06,358,W009,2,9812,19624
O022221,2025-10-06,346,W007,10,43134,431340
O022222,2025-07-17,380,W009,9,8301,74709
O022223,2025-11-26,533,W001,8,24514,196112
O022224,2025-01-07,394,W005,6,34026,204156
O022225,2025-10-28,328,W003,7,58036,406252
O022226,2025-12-19,262,W006,4,47906,191624
O022227,2025-01-28,108,W002,7,32818,229726
O022228,2025-08-19,215,W001,1,16749,16749
O022229,2025-02-11,476,W001,6,18522,111132
O022230,2025-01-03,637,W008,9,29393,264537
O022231,2025-07-17,589,W004,10,30235,302350
O022232,2025-07-15,360,W008,3,13669,41007
O022233,2025-10-27,392,W009,1,37096,37096
O022234,2025-07-10,597,W008,4,42863,171452
O022235,2025-07-13,107,W007,1,47450,47450
O022236,2025-10-19,290,W003,7,10974,76818
O022237,2025-07-01,263,W004,5,13533,67665
O022238,2025-06-29,453,W008,9,14282,128538
O022239,2025-12-06,546,W009,10,17825,178250
O022240,2025-01-08,272,W002,1,38005,38005
O022241,2025-09-10,158,W007,4,31778,127112
O022242,2025-10-20,388,W003,2,6252,12504
O022243,2025-12-20,106,W010,10,2514,25140
O022244,2025-02-11,527,W008,4,62372,249488
O022245,2025-07-06,335,W004,7,32600,228200
O022246,2025-05-20,482,W006,10,51750,517500
O022247,2025-06-27,140,W001,10,1337,13370
O022248,2025-07-05,268,W005,3,27491,82473
O022249,2025-02-06,335,W008,10,32600,326000
O022250,2025-04-07,325,W007,6,11990,71940
O022251,2025-09-05,221,W003,10,17704,177040
O022252,2025-06-20,158,W003,7,31778,222446
O022253,2025-12-31,216,W009,7,33998,237986
O022254,2025-08-22,421,W002,10,67460,674600
O022255,2025-06-01,518,W004,9,48138,433242
O022256,2025-06-03,628,W003,8,37723,301784
O022257,2025-11-25,602,W008,1,18559,18559
O022258,2025-06-05,345,W002,3,8895,26685
O022259,2025-04-28,605,W001,5,30328,151640
O022260,2025-09-03,159,W002,4,18767,75068
O022261,2025-08-26,231,W009,10,60750,607500
O022262,2025-01-18,250,W005,4,36099,144396
O022263,2025-06-20,482,W006,9,51750,465750
O022264,2025-04-17,294,W007,6,14512,87072
O022265,2025-10-26,365,W002,5,4002,20010
O022266,2025-10-10,243,W008,3,52731,158193
O022267,2025-07-21,531,W003,1,53235,53235
O022268,2025-06-02,604,W008,1,32302,32302
O022269,2025-12-06,452,W010,4,37171,148684
O022270,2025-05-08,482,W005,5,51750,258750
O022271,2025-06-27,643,W010,4,16519,66076
O022272,2025-09-16,608,W004,7,28261,197827
O022273,2025-04-16,441,W006,6,14219,85314
O022274,2025-03-29,113,W009,1,53649,53649
O022275,2025-10-21,627,W010,2,35044,70088
O022276,2025-05-06,194,W007,6,42695,256170
O022277,2025-09-09,366,W006,3,11937,35811
O022278,2025-08-31,586,W002,1,31873,31873
O022279,2025-04-26,520,W009,2,34215,68430
O022280,2025-01-26,634,W009,8,12631,101048
O022281,2025-10-16,248,W008,7,58715,411005
O022282,2025-10-13,125,W001,1,22305,22305
O022283,2025-07-26,158,W005,8,31778,254224
O022284,2025-09-22,114,W007,8,36754,294032
O022285,2025-04-26,158,W009,1,31778,31778
O022286,2025-07-22,521,W006,5,57767,288835
O022287,2025-10-17,627,W008,6,35044,210264
O022288,2025-07-08,146,W006,2,37374,74748
O022289,2025-10-24,504,W001,9,44738,402642
O022290,2025-05-02,105,W008,5,56011,280055
O022291,2025-12-08,405,W008,8,31338,250704
O022292,2025-02-12,333,W009,4,46871,187484
O022293,2025-07-06,335,W005,7,32600,228200
O022294,2025-06-01,360,W004,9,13669,123021
O022295,2025-09-29,274,W010,8,49827,398616
O022296,2025-06-24,115,W005,8,37862,302896
O022297,2025-04-27,296,W002,3,25707,77121
O022298,2025-03-25,201,W009,1,20943,20943
O022299,2025-12-23,126,W002,3,33079,99237
O022300,2025-08-08,194,W009,6,42695,256170
O022301,2025-07-15,169,W009,6,6375,38250
O022302,2025-12-01,220,W006,9,12471,112239
O022303,2025-04-26,282,W002,9,24657,221913
O022304,2025-12-26,172,W008,3,33183,99549
O022305,2025-06-05,311,W006,6,22313,133878
O022306,2025-02-22,473,W008,1,11607,11607
O022307,2025-02-22,553,W002,8,41208,329664
O022308,2025-11-26,502,W010,7,10980,76860
O022309,2025-11-26,443,W002,2,44432,88864
O022310,2025-09-21,515,W003,6,24670,148020
O022311,2025-04-06,122,W002,1,39812,39812
O022312,2025-01-04,196,W007,5,47762,238810
O022313,2025-02-01,158,W001,4,31778,127112
O022314,2025-07-30,644,W002,4,47364,189456
O022315,2025-02-07,292,W001,9,25146,226314
O022316,2025-07-01,130,W005,2,1823,3646
O022317,2025-07-26,283,W008,7,52408,366856
O022318,2025-11-25,283,W008,9,52408,471672
O022319,2025-10-20,562,W004,8,15414,123312
O022320,2025-11-15,396,W006,1,10317,10317
O022321,2025-11-22,101,W007,10,18203,182030
O022322,2025-08-13,267,W006,2,5937,11874
O022323,2025-07-31,285,W009,10,47520,475200
O022324,2025-03-01,125,W007,1,22305,22305
O022325,2025-05-25,321,W002,4,64651,258604
O022326,2025-06-10,136,W004,2,67375,134750
O022327,2025-12-11,583,W008,6,48484,290904
O022328,2025-09-27,554,W007,9,37991,341919
O022329,2025-10-28,228,W010,5,10386,51930
O022330,2025-04-09,351,W009,4,16983,67932
O022331,2025-12-09,383,W001,10,49185,491850
O022332,2025-02-17,403,W002,2,45807,91614
O022333,2025-10-14,630,W001,7,56994,398958
O022334,2025-04-04,463,W006,3,33061,99183
O022335,2025-08-12,595,W001,10,21427,214270
O022336,2025-07-31,129,W003,9,8141,73269
O022337,2025-03-26,636,W004,10,9712,97120
O022338,2025-02-13,405,W001,10,31338,313380
O022339,2025-07-22,409,W005,9,22022,198198
O022340,2025-04-01,175,W010,5,6659,33295
O022341,2025-11-20,200,W002,8,48400,387200
O022342,2025-12-28,369,W008,4,55426,221704
O022343,2025-11-21,140,W005,5,1337,6685
O022344,2025-12-30,315,W007,8,21310,170480
O022345,2025-09-09,423,W003,2,5769,11538
O022346,2025-12-10,245,W005,10,36423,364230
O022347,2025-08-19,488,W003,6,51641,309846
O022348,2025-01-23,384,W009,2,54463,108926
O022349,2025-01-31,235,W002,1,47706,47706
O022350,2025-08-30,259,W001,3,8536,25608
O022351,2025-08-08,289,W008,5,9984,49920
O022352,2025-04-27,574,W006,2,44220,88440
O022353,2025-10-22,412,W007,2,6581,13162
O022354,2025-10-07,575,W001,8,37227,297816
O022355,2025-02-18,539,W001,2,63741,127482
O022356,2025-07-12,120,W006,3,28016,84048
O022357,2025-12-11,208,W009,2,11179,22358
O022358,2025-03-29,157,W001,2,25043,50086
O022359,2025-04-20,532,W004,1,50456,50456
O022360,2025-08-11,273,W010,9,38422,345798
O022361,2025-11-14,210,W010,7,26230,183610
O022362,2025-08-05,219,W004,6,4340,26040
O022363,2025-01-31,585,W007,5,54039,270195
O022364,2025-07-16,280,W004,10,34028,340280
O022365,2025-06-19,650,W007,1,21812,21812
O022366,2025-03-23,631,W001,3,44645,133935
O022367,2025-08-10,174,W001,3,30940,92820
O022368,2025-10-01,266,W003,5,46293,231465
O022369,2025-02-05,157,W008,6,25043,150258
O022370,2025-03-19,205,W007,5,38674,193370
O022371,2025-01-26,108,W005,6,32818,196908
O022372,2025-04-21,268,W007,2,27491,54982
O022373,2025-06-02,620,W002,9,33481,301329
O022374,2025-01-20,454,W008,9,49099,441891
O022375,2025-03-30,157,W008,3,25043,75129
O022376,2025-11-24,590,W006,10,48996,489960
O022377,2025-05-03,281,W008,9,9555,85995
O022378,2025-05-27,284,W002,5,42514,212570
O022379,2025-09-30,284,W010,9,42514,382626
O022380,2025-12-31,292,W002,6,25146,150876
O022381,2025-04-08,589,W010,7,30235,211645
O022382,2025-11-30,645,W009,4,30995,123980
O022383,2025-09-22,385,W005,1,44126,44126
O022384,2025-09-26,605,W007,2,30328,60656
O022385,2025-08-21,379,W002,5,36429,182145
O022386,2025-10-16,194,W009,4,42695,170780
O022387,2025-08-08,368,W001,7,2322,16254
O022388,2025-07-12,233,W002,8,5515,44120
O022389,2025-08-31,623,W001,1,49609,49609
O022390,2025-01-07,551,W010,2,42427,84854
O022391,2025-04-27,203,W005,1,7254,7254
O022392,2025-08-07,205,W003,7,38674,270718
O022393,2025-12-18,473,W010,7,11607,81249
O022394,2025-03-10,228,W001,3,10386,31158
O022395,2025-05-31,109,W006,10,17253,172530
O022396,2025-03-05,416,W007,9,29393,264537
O022397,2025-06-12,420,W010,1,19205,19205
O022398,2025-06-27,402,W001,10,48549,485490
O022399,2025-09-25,204,W001,8,52633,421064
O022400,2025-11-22,337,W010,9,1484,13356
O022401,2025-01-07,521,W010,8,57767,462136
O022402,2025-07-31,259,W006,6,8536,51216
O022403,2025-12-14,126,W003,10,33079,330790
O022404,2025-07-08,422,W003,4,27716,110864
O022405,2025-01-05,586,W006,4,31873,127492
O022406,2025-10-28,482,W001,4,51750,207000
O022407,2025-02-10,562,W009,2,15414,30828
O022408,2025-06-05,181,W005,9,15972,143748
O022409,2025-10-20,480,W006,5,43298,216490
O022410,2025-11-02,361,W001,4,38332,153328
O022411,2025-08-01,372,W002,1,60645,60645
O022412,2025-09-04,491,W004,4,1461,5844
O022413,2025-02-11,450,W010,9,55475,499275
O022414,2025-06-23,423,W006,6,5769,34614
O022415,2025-05-07,301,W002,3,9063,27189
O022416,2025-10-27,431,W007,7,6226,43582
O022417,2025-09-23,336,W004,3,32327,96981
O022418,2025-06-05,581,W010,10,3344,33440
O022419,2025-10-23,603,W002,7,2469,17283
O022420,2025-05-01,258,W006,4,32144,128576
O022421,2025-04-07,558,W009,3,26372,79116
O022422,2025-08-21,123,W006,9,5038,45342
O022423,2025-07-14,625,W002,7,18900,132300
O022424,2025-07-29,220,W004,8,12471,99768
O022425,2025-02-21,606,W004,1,7266,7266
O022426,2025-05-14,635,W002,2,16799,33598
O022427,2025-06-24,173,W003,4,56553,226212
O022428,2025-12-30,334,W007,8,681,5448
O022429,2025-11-22,436,W008,6,10718,64308
O022430,2025-09-01,373,W003,1,50120,50120
O022431,2025-09-02,587,W002,6,32636,195816
O022432,2025-05-22,599,W007,1,11153,11153
O022433,2025-11-14,201,W001,9,20943,188487
O022434,2025-04-11,260,W010,3,7210,21630
O022435,2025-01-02,547,W008,4,44474,177896
O022436,2025-06-24,474,W001,3,41312,123936
O022437,2025-09-30,221,W009,9,17704,159336
O022438,2025-01-27,647,W006,5,45523,227615
O022439,2025-12-16,192,W005,1,5685,5685
O022440,2025-12-07,332,W009,10,50068,500680
O022441,2025-02-26,385,W010,4,44126,176504
O022442,2025-03-08,560,W003,1,53582,53582
O022443,2025-01-25,144,W006,4,16786,67144
O022444,2025-03-27,167,W006,6,57088,342528
O022445,2025-04-15,592,W005,1,37008,37008
O022446,2025-09-16,648,W010,2,42068,84136
O022447,2025-10-10,486,W006,7,1202,8414
O022448,2025-09-21,477,W006,7,30981,216867
O022449,2025-12-10,372,W006,2,60645,121290
O022450,2025-04-04,193,W006,10,55259,552590
O022451,2025-03-19,321,W001,2,64651,129302
O022452,2025-12-18,556,W003,1,8568,8568
O022453,2025-06-20,115,W005,9,37862,340758
O022454,2025-01-19,616,W001,10,45372,453720
O022455,2025-08-30,108,W003,9,32818,295362
O022456,2025-01-09,397,W006,8,67956,543648
O022457,2025-12-06,500,W004,7,53830,376810
O022458,2025-10-15,147,W006,7,39694,277858
O022459,2025-11-26,249,W008,2,15201,30402
O022460,2025-08-14,476,W005,2,18522,37044
O022461,2025-01-17,159,W003,6,18767,112602
O022462,2025-05-07,297,W005,2,33679,67358
O022463,2025-08-06,459,W004,3,55128,165384
O022464,2025-10-29,488,W007,10,51641,516410
O022465,2025-12-16,496,W001,5,57358,286790
O022466,2025-06-28,284,W009,3,42514,127542
O022467,2025-01-21,502,W004,7,10980,76860
O022468,2025-10-19,429,W008,10,12468,124680
O022469,2025-12-31,365,W002,10,4002,40020
O022470,2025-09-04,314,W010,8,25231,201848
O022471,2025-11-30,529,W005,6,26074,156444
O022472,2025-03-19,332,W006,1,50068,50068
O022473,2025-11-08,500,W008,4,53830,215320
O022474,2025-11-08,353,W003,3,53387,160161
O022475,2025-10-15,369,W010,8,55426,443408
O022476,2025-02-15,102,W007,10,6538,65380
O022477,2025-04-07,645,W003,5,30995,154975
O022478,2025-10-07,579,W001,6,40057,240342
O022479,2025-08-30,555,W009,1,1567,1567
O022480,2025-04-19,284,W002,4,42514,170056
O022481,2025-09-20,124,W004,4,62186,248744
O022482,2025-04-08,449,W005,2,39055,78110
O022483,2025-08-21,600,W001,4,25435,101740
O022484,2025-08-03,499,W008,7,60248,421736
O022485,2025-03-05,341,W003,3,48513,145539
O022486,2025-12-30,244,W006,9,21829,196461
O022487,2025-10-12,277,W005,4,53837,215348
O022488,2025-04-02,154,W009,5,9075,45375
O022489,2025-10-19,413,W007,2,36855,73710
O022490,2025-08-30,520,W004,7,34215,239505
O022491,2025-06-13,521,W008,10,57767,577670
O022492,2025-12-05,300,W010,1,13380,13380
O022493,2025-08-05,577,W004,9,4036,36324
O022494,2025-02-04,542,W003,3,30325,90975
O022495,2025-09-14,506,W008,7,63315,443205
O022496,2025-08-23,540,W001,3,12556,37668
O022497,2025-10-30,345,W002,6,8895,53370
O022498,2025-08-04,311,W008,1,22313,22313
O022499,2025-01-29,143,W009,9,1834,16506
O022500,2025-01-15,537,W003,4,34784,139136
O022501,2025-07-18,196,W003,1,47762,47762
O022502,2025-04-20,524,W002,5,41988,209940
O022503,2025-06-26,487,W007,9,20815,187335
O022504,2025-12-04,447,W002,3,26907,80721
O022505,2025-01-20,261,W008,10,3433,34330
O022506,2025-06-05,546,W005,9,17825,160425
O022507,2025-10-02,401,W010,1,41488,41488
O022508,2025-11-18,414,W006,7,29697,207879
O022509,2025-10-01,393,W008,5,26090,130450
O022510,2025-03-12,642,W009,4,38439,153756
O022511,2025-03-31,383,W008,4,49185,196740
O022512,2025-09-10,516,W010,3,45831,137493
O022513,2025-02-18,244,W005,8,21829,174632
O022514,2025-10-31,473,W004,4,11607,46428
O022515,2025-08-03,137,W002,6,22400,134400
O022516,2025-11-18,239,W008,7,29301,205107
O022517,2025-05-12,373,W007,8,50120,400960
O022518,2025-10-17,231,W005,10,60750,607500
O022519,2025-08-25,217,W001,4,14869,59476
O022520,2025-10-19,516,W002,2,45831,91662
O022521,2025-02-06,392,W003,8,37096,296768
O022522,2025-01-09,313,W007,1,66746,66746
O022523,2025-04-10,278,W007,8,55898,447184
O022524,2025-08-16,260,W006,6,7210,43260
O022525,2025-11-11,138,W010,10,59797,597970
